## [iView]
## Converted from: 	 ###
## Date: 	 ###
## Version:	IDF Converter 3.0.20
## IDF Version:	9
## Sample Rate:	250
## Separator Type:	Unknown
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	46395                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject: 	106
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Area:	1920	1080
## Calibration Point 0:	Position(960;540)
## Calibration Point 1:	Position(480;54)
## Calibration Point 2:	Position(1824;270)
## Calibration Point 3:	Position(1440;1026)
## Calibration Point 4:	Position(96;810)
## [Geometry]
## Stimulus Dimension [mm]:	344	194
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID: 	 ###
## Operating System :	6.2.9200
## iView X Version:	4.2.0.0
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, RAW, DIAMETER, CR, POR, QUALITY, PLANE, EYEPOSITION, GAZEVECTOR, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L Raw X [px]	L Raw Y [px]	R Raw X [px]	R Raw Y [px]	L Dia X [px]	L Dia Y [px]	L Mapped Diameter [mm]	R Dia X [px]	R Dia Y [px]	R Mapped Diameter [mm]	L CR1 X [px]	L CR1 Y [px]	L CR2 X [px]	L CR2 Y [px]	R CR1 X [px]	R CR1 Y [px]	R CR2 X [px]	R CR2 Y [px]	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Timing	L Validity	R Validity	Pupil Confidence	L Plane	R Plane	L EPOS X	L EPOS Y	L EPOS Z	R EPOS X	R EPOS Y	R EPOS Z	L GVEC X	L GVEC Y	L GVEC Z	R GVEC X	R GVEC Y	R GVEC Z	Frame	Aux1
21677733849	SMP	1	746.59	476.83	526.72	472.13	10.16	10.16	3.17	9.60	9.60	2.87	744.86	479.22	748.16	479.26	0.00	0.00	528.79	474.59	1027.64	54.59	1027.64	54.59	0	1	1	2	-1	-1	-33.98	10.25	755.18	34.49	11.31	728.69	0.04	0.14	-0.99	-0.03	0.14	-0.99	 -1	
21677737856	SMP	1	746.62	476.86	526.57	472.21	10.16	10.16	3.17	9.62	9.62	2.88	744.91	479.29	748.02	479.30	0.00	0.00	528.81	474.60	1034.28	46.68	1034.28	46.68	0	1	1	2	-1	-1	-34.19	10.29	760.19	34.53	11.32	729.70	0.03	0.15	-0.99	-0.02	0.13	-0.99	 -1	
21677741863	SMP	1	746.68	476.98	526.72	472.20	10.40	10.40	3.19	9.69	9.69	2.88	744.93	479.31	748.03	479.32	0.00	0.00	528.85	474.60	1029.22	49.92	1029.22	49.92	0	1	1	2	-1	-1	-34.40	10.35	764.79	34.56	11.34	730.60	0.03	0.14	-0.99	-0.03	0.14	-0.99	 -1	
21677745871	SMP	1	746.65	476.95	526.80	472.29	10.39	10.39	3.21	9.71	9.71	2.89	744.96	479.33	748.03	479.31	0.00	0.00	528.85	474.62	1028.35	44.05	1028.35	44.05	0	1	1	2	-1	-1	-34.61	10.41	769.26	34.62	11.36	732.09	0.03	0.14	-0.99	-0.03	0.13	-0.99	 -1	
21677749878	SMP	1	746.67	476.96	526.73	472.20	10.39	10.39	3.22	9.60	9.60	2.89	744.97	479.35	748.04	479.32	0.00	0.00	528.86	474.64	1030.37	32.04	1030.37	32.04	0	1	1	2	-1	-1	-34.80	10.46	773.34	34.69	11.38	733.84	0.03	0.14	-0.99	-0.02	0.14	-0.99	 -1	
21677753885	SMP	1	746.67	477.02	526.59	472.30	10.40	10.40	3.24	9.56	9.56	2.89	744.97	479.34	748.10	479.30	0.00	0.00	528.87	474.64	1035.63	35.09	1035.63	35.09	0	1	1	2	-1	-1	-34.93	10.50	776.10	34.77	11.41	735.80	0.04	0.14	-0.99	-0.01	0.13	-0.99	 -1	
21837941387	MSG	1	# Message: instruction_calibration.jpg
21837947371	SMP	1	809.40	505.96	588.87	501.27	9.91	9.91	3.21	9.86	9.86	2.90	806.07	508.96	809.55	508.97	585.27	504.20	589.01	504.08	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-54.87	0.83	775.33	15.90	2.24	722.04	-0.04	0.20	-0.98	-0.13	0.17	-0.98	 -1	
21837951371	SMP	1	809.30	506.13	588.99	501.27	9.95	9.95	3.20	9.81	9.81	2.90	806.07	508.95	809.57	508.98	585.30	504.21	589.05	504.09	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-54.70	0.82	772.92	15.91	2.23	722.86	-0.03	0.19	-0.98	-0.13	0.18	-0.98	 -1	
21837955372	SMP	1	809.31	506.10	588.98	501.36	10.06	10.06	3.20	9.80	9.80	2.90	806.07	508.98	809.61	508.99	585.33	504.20	589.07	504.08	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-54.53	0.81	770.28	15.92	2.24	723.71	-0.03	0.19	-0.98	-0.13	0.17	-0.98	 -1	
21837959372	SMP	1	809.39	506.12	589.03	501.38	9.97	9.97	3.19	9.77	9.77	2.90	806.07	508.99	809.74	509.01	585.37	504.22	589.11	504.11	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-54.29	0.81	766.63	15.92	2.24	724.44	-0.03	0.19	-0.98	-0.13	0.17	-0.98	 -1	
21837963373	SMP	1	809.42	506.05	589.10	501.39	10.00	10.00	3.18	9.80	9.80	2.91	806.10	508.99	809.75	509.02	585.39	504.23	589.19	504.11	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-54.07	0.80	763.50	15.90	2.23	724.39	-0.03	0.19	-0.98	-0.13	0.17	-0.98	 -1	
21837967373	SMP	1	809.43	506.09	589.02	501.38	10.02	10.02	3.17	9.82	9.82	2.91	806.10	509.00	809.78	509.02	585.40	504.25	589.21	504.13	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-53.86	0.80	760.37	15.90	2.23	724.37	-0.03	0.19	-0.98	-0.13	0.17	-0.98	 -1	
21837971374	SMP	1	809.40	506.17	589.12	501.34	9.92	9.92	3.16	9.90	9.90	2.92	806.11	509.01	809.83	509.03	585.41	504.25	589.26	504.13	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-53.64	0.79	757.16	15.88	2.22	723.89	-0.02	0.18	-0.98	-0.13	0.17	-0.98	 -1	
21837975374	SMP	1	809.45	506.17	589.09	501.37	10.00	10.00	3.15	9.78	9.78	2.91	806.12	509.02	809.85	509.05	585.43	504.27	589.32	504.13	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-53.43	0.78	754.21	15.85	2.22	723.06	-0.03	0.18	-0.98	-0.13	0.17	-0.98	 -1	
21837979375	SMP	1	809.39	506.14	589.21	501.39	10.01	10.01	3.14	9.79	9.79	2.91	806.13	509.03	809.87	509.06	585.46	504.26	589.36	504.12	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-53.25	0.78	751.50	15.82	2.22	722.20	-0.02	0.19	-0.98	-0.13	0.17	-0.98	 -1	
21837983375	SMP	1	809.47	506.08	589.25	501.48	9.92	9.92	3.13	9.77	9.77	2.91	806.13	509.02	809.89	509.09	585.48	504.28	589.38	504.15	242.45	-97.56	242.45	-97.56	0	1	1	2	-1	-1	-53.06	0.77	748.84	15.80	2.21	721.50	-0.02	0.19	-0.98	-0.13	0.17	-0.98	 -1	
21837987376	SMP	1	809.62	506.33	589.24	501.44	10.16	10.16	3.13	9.92	9.92	2.92	806.14	509.04	809.91	509.10	585.51	504.27	589.38	504.13	849.34	-62.30	849.34	-62.30	0	1	1	2	-1	-1	-52.90	0.76	746.46	15.79	2.21	721.16	-0.03	0.17	-0.98	-0.13	0.17	-0.98	 -1	
21837991376	SMP	1	809.53	506.15	589.18	501.39	9.94	9.94	3.11	9.81	9.81	2.91	806.16	509.03	809.91	509.10	585.52	504.27	589.39	504.13	856.65	-71.44	856.65	-71.44	0	1	1	2	-1	-1	-52.76	0.76	744.52	15.77	2.21	720.82	-0.03	0.18	-0.98	-0.13	0.17	-0.98	 -1	
21837995377	SMP	1	809.62	506.16	589.21	501.40	9.85	9.85	3.09	9.86	9.86	2.91	806.18	509.03	809.94	509.11	585.55	504.27	589.42	504.13	858.27	-73.27	858.27	-73.27	0	1	1	2	-1	-1	-52.64	0.76	742.65	15.76	2.21	720.54	-0.03	0.18	-0.98	-0.13	0.17	-0.98	 -1	
21837999377	SMP	1	809.68	506.23	589.39	501.50	10.05	10.05	3.09	10.08	10.08	2.93	806.20	509.03	809.95	509.11	585.57	504.25	589.44	504.10	550.47	-81.83	550.47	-81.83	0	1	1	2	-1	-1	-52.53	0.76	741.12	15.75	2.22	720.23	-0.03	0.18	-0.98	-0.14	0.16	-0.98	 -1	
21838003378	SMP	1	809.63	506.28	589.44	501.46	10.15	10.15	3.09	10.02	10.02	2.93	806.20	509.03	809.95	509.11	585.60	504.24	589.45	504.10	552.25	-78.59	552.25	-78.59	0	1	1	2	-1	-1	-52.44	0.76	739.76	15.74	2.22	720.17	-0.03	0.18	-0.98	-0.14	0.16	-0.98	 -1	
21838007378	SMP	1	809.78	506.23	589.40	501.30	9.92	9.92	3.08	9.94	9.94	2.93	806.21	509.02	809.97	509.10	585.62	504.22	589.46	504.08	860.47	-65.53	860.47	-65.53	0	1	1	2	-1	-1	-52.35	0.76	738.47	15.74	2.23	720.22	-0.04	0.18	-0.98	-0.14	0.17	-0.98	 -1	
21838011379	SMP	1	809.75	506.24	589.35	501.34	10.02	10.02	3.07	9.96	9.96	2.94	806.23	509.00	809.97	509.09	585.64	504.21	589.47	504.09	862.48	-60.24	862.48	-60.24	0	1	1	2	-1	-1	-52.29	0.76	737.59	15.73	2.23	720.37	-0.03	0.18	-0.98	-0.13	0.17	-0.98	 -1	
21838015379	SMP	1	809.78	506.21	589.49	501.38	10.04	10.04	3.07	10.02	10.02	2.94	806.25	509.00	809.98	509.08	585.66	504.20	589.49	504.08	551.59	-77.45	551.59	-77.45	0	1	1	2	-1	-1	-52.24	0.76	736.84	15.73	2.23	720.59	-0.04	0.18	-0.98	-0.14	0.17	-0.98	 -1	
21838019380	SMP	1	809.75	506.16	589.53	501.34	9.92	9.92	3.06	10.09	10.09	2.95	806.26	509.00	809.98	509.06	585.66	504.17	589.50	504.06	865.39	-62.38	865.39	-62.38	0	1	1	2	-1	-1	-52.21	0.77	736.32	15.73	2.24	720.57	-0.03	0.18	-0.98	-0.14	0.17	-0.98	 -1	
21838023380	SMP	1	809.82	506.13	589.55	501.34	10.06	10.06	3.05	10.05	10.05	2.96	806.28	508.98	809.99	509.04	585.68	504.18	589.51	504.05	864.72	-62.33	864.72	-62.33	0	1	1	2	-1	-1	-52.18	0.77	735.93	15.73	2.24	720.65	-0.04	0.18	-0.98	-0.14	0.17	-0.98	 -1	
21838027381	SMP	1	809.76	506.16	589.43	501.22	10.10	10.10	3.06	9.90	9.90	2.95	806.28	508.98	809.99	509.04	585.69	504.15	589.52	504.02	867.78	-57.25	867.78	-57.25	0	1	1	2	-1	-1	-52.16	0.77	735.64	15.73	2.25	720.71	-0.03	0.18	-0.98	-0.13	0.17	-0.98	 -1	
21838031381	SMP	1	809.84	506.14	589.45	501.25	10.10	10.10	3.06	10.00	10.00	2.95	806.29	508.97	810.00	509.02	585.69	504.15	589.53	504.01	865.20	-58.58	865.20	-58.58	0	1	1	2	-1	-1	-52.15	0.77	735.36	15.73	2.25	720.74	-0.04	0.18	-0.98	-0.14	0.17	-0.98	 -1	
21838035381	SMP	1	809.81	506.13	589.50	501.37	10.08	10.08	3.06	10.06	10.06	2.96	806.29	508.96	810.00	509.01	585.70	504.08	589.54	504.02	552.37	-73.44	552.37	-73.44	0	1	1	2	-1	-1	-52.13	0.78	735.08	15.73	2.26	720.84	-0.04	0.18	-0.98	-0.14	0.16	-0.98	 -1	
21838039381	SMP	1	809.83	506.08	589.41	501.24	10.10	10.10	3.06	10.06	10.06	2.96	806.30	508.95	809.99	508.99	585.71	504.07	589.53	504.01	860.57	-54.58	860.57	-54.58	0	1	1	2	-1	-1	-52.12	0.78	735.02	15.73	2.26	721.09	-0.04	0.18	-0.98	-0.13	0.17	-0.98	 -1	
21838043381	SMP	1	809.84	506.07	589.60	501.34	10.03	10.03	3.05	10.11	10.11	2.97	806.30	508.94	810.00	508.99	585.75	504.04	589.55	503.99	548.89	-72.09	548.89	-72.09	0	1	1	2	-1	-1	-52.11	0.78	734.87	15.73	2.27	721.53	-0.04	0.18	-0.98	-0.14	0.16	-0.98	 -1	
21838047380	SMP	1	809.82	506.07	589.58	501.26	10.01	10.01	3.05	10.01	10.01	2.97	806.29	508.94	810.01	508.97	585.75	504.05	589.55	503.97	546.70	-74.83	546.70	-74.83	0	1	1	2	-1	-1	-52.09	0.79	734.47	15.74	2.27	721.81	-0.04	0.18	-0.98	-0.14	0.17	-0.98	 -1	
21838051380	SMP	1	809.82	506.10	589.53	501.33	10.01	10.01	3.04	10.17	10.17	2.98	806.30	508.94	810.01	508.97	585.77	504.04	589.55	503.97	546.91	-72.73	546.91	-72.73	0	1	1	2	-1	-1	-52.07	0.79	734.27	15.74	2.28	722.27	-0.04	0.18	-0.98	-0.14	0.16	-0.98	 -1	
21838055380	SMP	1	809.84	505.99	589.59	501.32	9.96	9.96	3.04	10.11	10.11	2.98	806.29	508.92	810.01	508.95	585.75	504.02	589.56	503.94	544.48	-74.09	544.48	-74.09	0	1	1	2	-1	-1	-52.05	0.79	734.01	15.75	2.28	722.41	-0.04	0.18	-0.98	-0.14	0.16	-0.98	 -1	
21838059380	SMP	1	809.87	505.99	589.59	501.30	9.91	9.91	3.03	10.05	10.05	2.98	806.28	508.93	810.02	508.95	585.77	504.01	589.56	503.94	542.88	-74.75	542.88	-74.75	0	1	1	2	-1	-1	-52.02	0.79	733.55	15.75	2.29	722.76	-0.04	0.18	-0.98	-0.14	0.16	-0.98	 -1	
21838063380	SMP	1	809.79	505.93	589.49	501.16	10.00	10.00	3.03	10.04	10.04	2.98	806.27	508.91	810.00	508.93	585.76	503.98	589.57	503.93	856.37	-67.39	856.37	-67.39	0	1	1	2	-1	-1	-51.99	0.80	733.22	15.76	2.29	722.88	-0.03	0.19	-0.98	-0.13	0.17	-0.98	 -1	
21838067379	SMP	1	809.85	505.97	589.62	501.29	10.00	10.00	3.03	10.13	10.13	2.99	806.26	508.90	810.01	508.91	585.77	503.94	589.57	503.88	541.06	-75.60	541.06	-75.60	0	1	1	2	-1	-1	-51.96	0.80	732.72	15.76	2.31	723.06	-0.04	0.18	-0.98	-0.14	0.16	-0.98	 -1	
21838071379	SMP	1	809.81	505.75	589.46	501.02	9.87	9.87	3.02	10.02	10.02	2.98	806.23	508.85	810.01	508.84	585.71	503.81	589.58	503.79	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-51.90	0.82	732.01	15.76	2.34	722.60	-0.04	0.19	-0.98	-0.13	0.17	-0.98	 -1	
21838075379	SMP	1	809.67	505.58	589.52	500.83	9.94	9.94	3.01	9.96	9.96	2.98	806.21	508.78	809.99	508.74	585.74	503.68	589.59	503.68	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-51.85	0.84	731.30	15.74	2.38	722.33	-0.03	0.20	-0.98	-0.14	0.17	-0.98	 -1	
21838079379	SMP	1	809.56	505.46	589.38	500.72	10.05	10.05	3.01	10.10	10.10	2.98	806.19	508.65	809.99	508.58	585.73	503.62	589.61	503.61	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-51.78	0.89	730.43	15.73	2.39	721.71	-0.02	0.20	-0.98	-0.13	0.18	-0.98	 -1	
21838083379	SMP	1	809.52	505.34	589.36	500.47	10.16	10.16	3.02	10.02	10.02	2.98	806.13	508.44	809.99	508.47	585.76	503.57	589.65	503.55	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-51.68	0.93	729.07	15.71	2.41	721.10	-0.02	0.19	-0.98	-0.12	0.19	-0.97	 -1	
21838087378	SMP	1	809.54	505.24	589.40	500.48	10.11	10.11	3.02	10.08	10.08	2.98	806.13	508.41	809.99	508.45	585.75	503.52	589.68	503.50	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-51.59	0.94	727.88	15.68	2.42	720.19	-0.02	0.20	-0.98	-0.13	0.18	-0.97	 -1	
21838091378	SMP	1	809.30	505.14	589.44	500.41	9.94	9.94	3.01	10.15	10.15	2.98	806.11	508.32	809.98	508.42	585.76	503.47	589.68	503.46	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-51.51	0.96	726.81	15.67	2.43	719.50	-0.01	0.20	-0.98	-0.13	0.18	-0.97	 -1	
21838095378	SMP	1	809.36	505.03	589.37	500.39	9.94	9.94	3.01	10.19	10.19	2.99	806.12	508.21	809.97	508.32	585.79	503.44	589.67	503.42	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-51.45	0.99	725.94	15.66	2.44	719.23	-0.01	0.20	-0.98	-0.12	0.18	-0.98	 -1	
21838099378	SMP	1	809.28	505.05	589.41	500.24	9.99	9.99	3.00	10.04	10.04	2.98	806.11	508.15	809.97	508.27	585.78	503.41	589.65	503.34	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-51.39	1.00	725.16	15.66	2.46	719.18	-0.01	0.19	-0.98	-0.13	0.19	-0.97	 -1	
21838103377	SMP	1	809.34	505.05	589.44	500.21	10.01	10.01	3.00	10.03	10.03	2.98	806.13	508.11	809.96	508.20	585.79	503.37	589.62	503.27	895.37	-73.08	895.37	-73.08	0	1	1	2	-1	-1	-51.36	1.02	724.69	15.67	2.48	719.48	-0.01	0.19	-0.98	-0.13	0.19	-0.97	 -1	
21838107377	SMP	1	809.35	505.02	589.33	500.21	9.98	9.98	3.00	10.05	10.05	2.98	806.13	508.08	809.97	508.14	585.78	503.34	589.60	503.19	911.72	-75.36	911.72	-75.36	0	1	1	2	-1	-1	-51.33	1.03	724.20	15.68	2.49	719.89	-0.01	0.19	-0.98	-0.12	0.18	-0.98	 -1	
21838111376	SMP	1	809.33	504.97	589.30	500.18	9.94	9.94	2.99	10.11	10.11	2.98	806.13	508.05	809.97	508.10	585.77	503.33	589.56	503.15	928.62	-79.00	928.62	-79.00	0	1	1	2	-1	-1	-51.30	1.04	723.80	15.71	2.50	720.53	-0.01	0.19	-0.98	-0.12	0.19	-0.98	 -1	
21838115375	SMP	1	809.34	504.95	589.42	500.18	9.95	9.95	2.99	10.05	10.05	2.98	806.13	508.02	809.96	508.06	585.78	503.29	589.54	503.10	934.80	-80.76	934.80	-80.76	0	1	1	2	-1	-1	-51.28	1.05	723.52	15.73	2.52	721.37	-0.01	0.19	-0.98	-0.13	0.18	-0.97	 -1	
21838119375	SMP	1	809.46	504.92	589.36	500.07	10.02	10.02	2.98	10.15	10.15	2.99	806.14	507.99	809.96	508.03	585.77	503.25	589.54	503.07	919.17	-82.85	919.17	-82.85	0	1	1	2	-1	-1	-51.27	1.06	723.32	15.74	2.53	722.07	-0.02	0.19	-0.98	-0.13	0.19	-0.97	 -1	
21838123374	SMP	1	809.42	504.92	589.43	500.13	9.95	9.95	2.98	10.05	10.05	2.99	806.13	507.98	809.97	508.00	585.77	503.20	589.55	503.04	929.82	-83.68	929.82	-83.68	0	1	1	2	-1	-1	-51.24	1.07	723.02	15.75	2.55	722.62	-0.02	0.19	-0.98	-0.13	0.18	-0.97	 -1	
21838127373	SMP	1	809.38	504.78	589.42	500.07	9.87	9.87	2.97	10.08	10.08	2.99	806.14	507.96	809.97	507.97	585.76	503.14	589.55	503.00	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-51.23	1.07	722.75	15.76	2.56	722.96	-0.01	0.20	-0.98	-0.13	0.18	-0.97	 -1	
21838131373	SMP	1	809.40	504.74	589.38	500.02	9.81	9.81	2.96	10.14	10.14	2.99	806.15	507.94	809.97	507.93	585.76	503.12	589.57	502.97	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-51.22	1.08	722.66	15.76	2.57	723.15	-0.01	0.20	-0.98	-0.13	0.18	-0.97	 -1	
21838135372	SMP	1	809.43	504.61	589.37	500.01	9.84	9.84	2.96	10.07	10.07	2.99	806.15	507.91	809.97	507.91	585.78	503.01	589.57	502.94	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-51.22	1.09	722.58	15.76	2.59	723.40	-0.02	0.20	-0.98	-0.13	0.18	-0.98	 -1	
21838139371	SMP	1	809.48	504.56	589.43	499.91	9.98	9.98	2.96	10.12	10.12	2.99	806.17	507.89	809.97	507.89	585.78	502.95	589.61	502.91	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-51.23	1.10	722.68	15.75	2.61	723.22	-0.02	0.20	-0.98	-0.13	0.18	-0.97	 -1	
21838143371	SMP	1	809.51	504.50	589.37	499.89	9.88	9.88	2.96	10.18	10.18	3.00	806.17	507.87	809.98	507.88	585.79	502.91	589.60	502.86	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-51.23	1.10	722.78	15.75	2.62	723.24	-0.02	0.21	-0.98	-0.12	0.18	-0.98	 -1	
21838147370	SMP	1	809.49	504.37	589.43	499.88	10.03	10.03	2.96	10.14	10.14	3.00	806.18	507.85	810.00	507.85	585.80	502.89	589.63	502.81	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-51.23	1.11	722.73	15.75	2.63	723.09	-0.02	0.21	-0.98	-0.13	0.18	-0.98	 -1	
21838151369	SMP	1	809.52	504.35	589.45	499.87	9.99	9.99	2.96	10.15	10.15	3.00	806.20	507.84	810.00	507.84	585.81	502.82	589.64	502.79	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-51.25	1.11	722.86	15.74	2.64	722.90	-0.02	0.21	-0.98	-0.13	0.18	-0.98	 -1	
21838155369	SMP	1	809.55	504.43	589.41	499.79	10.13	10.13	2.97	10.15	10.15	3.01	806.19	507.83	810.00	507.82	585.82	502.79	589.68	502.76	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-51.25	1.12	722.89	15.72	2.65	722.44	-0.02	0.21	-0.98	-0.12	0.18	-0.98	 -1	
21838159368	SMP	1	809.58	504.38	589.49	499.84	10.01	10.01	2.97	10.17	10.17	3.01	806.21	507.82	810.00	507.82	585.83	502.78	589.68	502.75	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-51.26	1.12	723.04	15.71	2.65	722.21	-0.02	0.21	-0.98	-0.13	0.18	-0.98	 -1	
